followers,is_public,is_collaborative,num_of_songs,num_of_markets_avg,song_popularity_avg,song_popularity_std,song_duration_avg,song_duration_std,num_of_artists,artist_popularity_avg,artist_popularity_std,artist_genres,last_update,first_update,active_period,playlist_name_length,name_score,decade_1900,decade_1910,decade_1920,decade_1930,decade_1940,decade_1950,decade_1960,decade_1970,decade_1980,decade_1990,decade_2000,decade_2010,danceability_avg,danceability_std,energy_avg,energy_std,key_avg,key_std,loudness_avg,loudness_std,mode_avg,mode_std,speechiness_avg,speechiness_std,acousticness_avg,acousticness_std,instrumentalness_avg,instrumentalness_std,liveness_avg,liveness_std,valence_avg,valence_std,tempo_avg,tempo_std,duration_ms_avg,duration_ms_std,time_signature_avg,time_signature_std
1033,1,0,700,53.53,45.94,17.1795343359,247821.49,60769.3597367,107,59.0,11.5932596678,43,1512435673.0,1442276676.0,70158997.0,28,0,0,0,0,0,0,0,0,0.03,0.05,0.23,0.4,0.29,0.58081,0.161338507183,0.65399,0.228223158115,5.18,3.28444820328,-8.13125,3.70125125971,0.6,0.489897948557,0.059089,0.0454754107073,0.278962905,0.300440794725,0.0491181922,0.164187102239,0.24549,0.21717448538,0.580913,0.241332093454,120.45196,27.4457102502,247805.78,60769.4185607,3.88,0.495580467735
1218,1,0,600,43.98,48.52,14.5818243029,244827.29,39213.2395946,123,66.0073529412,13.3540566229,51,1512431190.0,1442276063.0,70155127.0,20,0,0,0,0,0,0,0,0,0,0.04,0.28,0.37,0.31,0.65291,0.138535706228,0.6552,0.157054321813,5.37,3.58233164294,-6.97898,2.66874418774,0.5,0.5,0.140851,0.101219688297,0.19314619,0.197006614338,0.0052345775,0.0320505868186,0.197326,0.157092478254,0.54356,0.226716639442,116.82654,28.4146585017,244830.6,39209.5246454,3.99,0.360416425819
4121,1,0,600,50.58,50.52,13.251022602,244459.05,66364.1631945,103,59.7184466019,7.7765111549,147,1512425757.0,1442245803.0,70179954.0,24,0,0,0,0,0,0,0,0,0.03,0.03,0.04,0.3,0.6,0.50368,0.14410634129,0.558378,0.248316875214,5.25,3.60381742046,-9.54351,4.40877220889,0.82,0.384187454246,0.046149,0.0295202320282,0.437438251,0.360428032195,0.1501677394,0.263312926084,0.168816,0.116225302512,0.44192,0.202695311737,121.00103,30.8612856788,244459.42,66364.135709,3.94,0.276405499222
1726,1,0,700,53.45,45.34,17.1366391104,225605.66,74028.295816,104,55.4038461538,13.2864297679,145,1512430383.0,1442250461.0,70179922.0,24,0,0,0,0,0,0,0,0.07,0,0.09,0.07,0.39,0.38,0.43877,0.158686096114,0.77603,0.188937315266,5.91,3.40027940028,-6.71736,3.47347682451,0.64,0.48,0.067634,0.0454238994803,0.1089445623,0.215114400506,0.2081367805,0.324333643043,0.207314,0.153767134343,0.506252,0.237665261021,131.94163,31.7431672036,225599.19,74029.1295402,3.97,0.170587221092
535,1,0,600,55.07,45.6,20.7055548102,233809.25,54607.9637471,148,62.7857142857,20.9387703462,41,1512432647.0,1442276239.0,70156408.0,26,0,0,0,0,0,0,0,0,0,0,0.03,0.36,0.61,0.71358,0.125013213702,0.72866,0.15022411391,4.91,3.5442770772,-6.17959,2.47943630729,0.57,0.495075751779,0.136616,0.089747928912,0.16793664,0.180342301749,0.017383093,0.0691771469762,0.21057,0.155205056297,0.61647,0.186618619382,116.69284,33.4532548807,233814.79,54640.4287019,3.95,0.259807621135
2223,1,0,600,33.71,44.14,15.3160177592,200393.84,35428.8760002,106,55.3018867925,9.727581688,28,1512430860.0,1442276015.0,70154845.0,20,0,0,0,0,0,0,0,0,0,0,0.14,0.35,0.51,0.69412,0.115568705107,0.60997,0.156647978283,5.01,3.67013623725,-6.50491,2.53557679077,0.8,0.4,0.053645,0.0324339555867,0.349466,0.226910252399,0.0017231686,0.0136893028263,0.156195,0.12140316666,0.80148,0.176611578329,126.60117,30.7405209292,200403.84,35430.3702179,3.74,0.558927544499
930,1,0,700,56.6,46.12,15.9457078865,256983.41,57134.1779913,106,57.2075471698,11.1826322391,105,1512434057.0,1439203492.0,73230565.0,25,0,0,0,0,0,0,0,0,0.08,0.33,0.21,0.21,0.17,0.56939,0.154279674293,0.658912,0.24003022363,5.08,3.79388982444,-9.24836,3.18678617582,0.67,0.47021271782,0.049725,0.0465379272744,0.222838854,0.282353339568,0.0768880735,0.198421166337,0.183502,0.135279574201,0.583583,0.274270518669,123.57385,24.3635203718,256969.48,57149.9217145,3.96,0.241660919472
1489,1,0,600,58.12,45.34,17.2564306854,271045.67,106275.415776,154,55.66875,12.3119463708,76,1512431242.0,1478640286.0,33790956.0,18,0,0,0,0,0,0,0,0,0,0,0,0.01,0.99,0.69922,0.125341579693,0.77728,0.161097739277,4.84,3.48344656913,-6.36824,2.64095967451,0.51,0.499899989998,0.076828,0.0577232640796,0.049734433,0.0868640104007,0.3108371292,0.371746397578,0.179996,0.147103530835,0.477663,0.222704201871,125.26236,11.7246405732,271046.01,106275.495771,4.0,0.244948974278
616,1,0,500,51.96,40.29,15.4914783026,242184.14,65097.0054953,105,58.4285714286,11.177236342,166,1512430208.0,1442250436.0,70179772.0,22,0,0,0,0,0,0,0,0.03,0.11,0.11,0.32,0.24,0.19,0.49165,0.199112148047,0.72618,0.252450247772,5.84,3.6130873225,-8.31078,3.83597582521,0.71,0.453762052182,0.085194,0.0724502033399,0.1879101639,0.267926024193,0.1460113077,0.260136172788,0.206502,0.177880856744,0.522868,0.243677900467,129.67311,35.1718047637,242214.92,65091.035937,3.97,0.170587221092
1337,1,0,700,54.9,52.44,11.461518224,232123.81,51103.5230341,124,60.8646616541,10.5657852936,78,1512427802.0,1459179791.0,53248011.0,27,0,0,0,0,0,0,0,0,0,0,0,0.01,0.99,0.65824,0.122040494919,0.53651,0.180903261165,5.43,3.39191686219,-8.25031,2.33683799479,0.48,0.499599839872,0.10855,0.0860220465927,0.2840822,0.234704641844,0.0834840218,0.216216454058,0.136485,0.0771719254328,0.392463,0.200064385464,108.51753,22.0182524054,232124.25,51103.5241627,3.88,0.474973683482
1087,1,0,600,49.05,39.0,16.8724627722,257481.64,91194.3634053,112,56.1696428571,12.0585538644,108,1512436646.0,1442276775.0,70159871.0,17,0,0,0,0,0,0,0.02,0.05,0.13,0.08,0.16,0.38,0.18,0.63101,0.132627937856,0.575837,0.197115931195,5.43,3.5164044136,-9.34352,3.39203707668,0.64,0.48,0.058201,0.0438966820956,0.3101758,0.25390939145,0.0651467645,0.197452531867,0.178719,0.17191073538,0.648115,0.248252383825,116.08992,26.149074881,257483.23,91192.0479627,3.9,0.3
549,1,0,700,52.78,45.77,14.6839061561,236507.05,53433.6932086,109,58.4311926606,10.9170071616,75,1512429619.0,1442248930.0,70180689.0,20,0,0,0,0,0,0,0,0,0,0.05,0.31,0.38,0.26,0.65429,0.115093292159,0.78769,0.179984260145,4.97,3.47693830834,-6.75112,2.69639570271,0.54,0.498397431775,0.051531,0.0362158630851,0.115777099,0.165742869707,0.1204970511,0.255145864223,0.198559,0.173539293588,0.605625,0.23657986363,126.4198,19.8803062995,236513.01,53429.0207068,3.99,0.172916164658
606,1,0,600,56.57,49.8,15.9216833281,249316.13,60208.7682137,102,59.1747572816,8.56888385802,128,1512426956.0,1428679894.0,83747062.0,23,0,0,0,0,0,0,0,0,0.08,0.48,0.24,0.07,0.13,0.51571,0.163899255337,0.72805,0.173170053704,4.81,3.56004213458,-8.57153,2.86315616918,0.73,0.443959457608,0.050374,0.0300795266585,0.1389924543,0.193329542501,0.1097257495,0.226818513824,0.222056,0.201270076425,0.584847,0.235003879736,127.15554,27.3400951536,249300.92,60206.4568389,3.98,0.198997487421
3413,1,0,600,48.4,44.03,14.9314801678,231248.99,56287.707981,103,60.4423076923,7.99017055161,101,1512436990.0,1442276822.0,70160168.0,29,0,0,0,0,0,0,0,0,0,0,0.01,0.25,0.74,0.49745,0.136931397057,0.478649,0.265733713892,5.32,3.66846016743,-9.88877,4.22631374333,0.79,0.407308237088,0.043319,0.0312453506781,0.548090483,0.359621989156,0.1580980443,0.282773661943,0.151944,0.111818119569,0.402802,0.241954074973,122.48325,30.8615299547,231249.33,56287.6907929,3.89,0.343365694268
2884,1,0,600,33.13,44.35,15.7970725136,191757.01,30083.921584,103,58.7572815534,8.87394574011,21,1512435546.0,1442276654.0,70158892.0,29,0,0,0,0,0,0,0,0,0.01,0.01,0.12,0.25,0.61,0.66855,0.120232306391,0.62018,0.172441316395,5.17,3.83941401779,-6.22341,2.56131533824,0.88,0.324961536185,0.061065,0.0433334313781,0.380397,0.218560969734,0.002305347,0.0206160254414,0.160142,0.117313620846,0.794,0.166981675641,130.62489,29.2163460313,191757.35,30083.8134133,3.62,0.612862137842
621,1,0,600,49.75,45.7,15.2364694073,246705.35,56086.9042199,116,58.4568965517,9.93460708608,35,1512432591.0,1442276234.0,70156357.0,30,0,0,0,0,0,0,0,0,0.02,0.02,0.16,0.42,0.38,0.58526,0.158378636186,0.63089,0.21494198729,5.17,3.39427459113,-8.22084,3.34087221162,0.62,0.48538644398,0.051933,0.0432975474017,0.24602615,0.280364222356,0.053840524,0.164836461664,0.255279,0.241915949989,0.552102,0.249063980929,123.12605,28.6360648653,246698.2,56079.1764567,3.89,0.444859528391
1115,1,0,600,50.47,45.84,14.9691148703,261073.45,85545.2765362,102,57.5436893204,9.05836168885,120,1512425052.0,1433260850.0,79164202.0,23,0,0,0,0,0,0,0.01,0.12,0.23,0.15,0.19,0.2,0.1,0.47824,0.160923156817,0.65881,0.226894808006,4.82,3.59827736563,-9.20722,3.69916973003,0.82,0.384187454246,0.057651,0.0402533588536,0.2500061326,0.301729958999,0.1066955839,0.217554992592,0.225215,0.216104057054,0.575321,0.213613218362,128.30464,30.7938194356,261068.79,85556.8962256,3.86,0.490306026885
52,1,0,600,58.68,36.0,15.9524292821,227293.62,43795.2028806,149,54.262195122,15.7084189036,34,1512438315.0,1490752335.0,21685980.0,24,0,0,0,0,0,0,0,0,0,0,0.01,0.17,0.82,0.70199,0.141768649214,0.75161,0.159690381363,5.82,3.27530151284,-6.27967,2.57175751989,0.52,0.499599839872,0.17616,0.108496329892,0.2568471,0.210979438151,0.0009689865,0.00515772533314,0.204564,0.181132093523,0.606637,0.244048219274,110.53668,29.1305787875,227293.94,43795.2424181,3.95,0.217944947177
1966,1,0,600,44.45,44.59,14.1478584952,248959.65,61599.6152747,120,61.2950819672,10.7731363872,68,1512433770.0,1442276394.0,70157376.0,21,0,0,0,0,0,0,0,0,0.01,0.02,0.16,0.4,0.41,0.65559,0.159596622458,0.55217,0.175179453989,5.79,3.73977272037,-8.21429,2.68922352472,0.43,0.495075751779,0.110054,0.0887863136074,0.2939771,0.263049307649,0.0428323546,0.132820557087,0.177599,0.147740984493,0.53925,0.217307403233,111.72378,29.8216676789,248943.62,61574.7066409,3.91,0.449332838773
478,1,0,700,46.77,37.55,15.0182389114,250377.18,88343.7244189,103,55.0873786408,10.6133336144,139,1512435770.0,1442276686.0,70159084.0,23,0,0,0,0,0,0,0.01,0.09,0.17,0.05,0.18,0.23,0.27,0.53033,0.132261941238,0.537497,0.264851816854,5.25,3.76131625897,-10.8016,4.28603201108,0.86,0.346987031458,0.040652,0.0176378937518,0.42061338,0.34268867965,0.1695787922,0.306109053487,0.172063,0.159592638085,0.55948,0.256207581465,121.69436,25.6132943588,250384.46,88342.9964667,3.91,0.286181760425
713,1,0,600,48.25,42.4,15.2983659258,281016.49,93375.8144388,106,56.9252336449,9.26525106416,135,1512426267.0,1433261040.0,79165227.0,30,0,0,0,0,0,0,0,0.05,0.35,0.08,0.15,0.2,0.17,0.50643,0.153195121006,0.62041,0.219609248211,5.23,3.64651888793,-9.86112,3.55480445954,0.79,0.407308237088,0.062717,0.0492510143144,0.28294092,0.255971457912,0.1606161453,0.291410122066,0.240703,0.242817948865,0.559909,0.244631624732,123.05007,30.1611437311,281040.56,93367.4868734,3.85,0.433012701892
2281,1,0,600,47.49,41.62,16.7217104388,251955.03,68921.2385332,103,58.1553398058,9.54779218271,100,1512437720.0,1439203969.0,73233751.0,21,0,0,0,0,0,0,0,0,0.01,0.19,0.05,0.22,0.53,0.56141,0.160913150177,0.68856,0.197700496712,4.98,3.62761629724,-7.80927,3.31106064836,0.65,0.476969600708,0.052188,0.0403791661132,0.160365405,0.230079408389,0.2869101218,0.372843450955,0.199899,0.164838731793,0.51668,0.26992559234,124.09123,26.0959050515,251941.64,68926.9179938,3.99,0.223383079037
1155,1,0,600,55.87,41.5,17.2536952564,261975.17,67909.0622137,103,56.6923076923,9.48386983157,137,1512434074.0,1428680519.0,83753555.0,21,0,0,0,0,0,0,0,0.01,0.09,0.42,0.17,0.11,0.2,0.52747,0.176962168556,0.69398,0.200298825758,5.16,3.63516161952,-9.1354,3.43408418068,0.68,0.466476151588,0.052931,0.0414779355682,0.1645586321,0.24391266744,0.2040475655,0.304043092637,0.193877,0.171441761456,0.566373,0.26149099673,123.25974,23.5932113985,261991.4,67897.9792761,3.93,0.353694783677
1030,1,0,600,48.3,43.39,12.1637946382,277571.38,69784.9797395,104,54.1388888889,9.55632264363,91,1512435354.0,1442276625.0,70158729.0,24,0,0,0,0,0,0,0.02,0,0.12,0.19,0.32,0.23,0.12,0.65407,0.151805089177,0.5873,0.183692269843,5.9,3.57910603363,-9.80045,3.20760221154,0.6,0.489897948557,0.06592,0.0598253491423,0.26310798,0.26518712681,0.0309323386,0.104751354723,0.175489,0.157670022449,0.64809,0.216517671103,114.23774,26.7580752957,277570.4,69780.334797,3.95,0.357071421427
2482,1,0,700,47.43,40.11,16.8439276892,245272.08,78828.6291632,101,56.2673267327,10.5697973314,171,1512433815.0,1442276402.0,70157413.0,28,0,0,0,0,0,0,0,0.02,0.04,0.07,0.13,0.27,0.47,0.48021,0.182858540681,0.67128,0.250503136907,5.8,3.72827037646,-7.89681,3.4477086411,0.69,0.462493243194,0.054549,0.0452314149569,0.3164707906,0.355778111698,0.2423179286,0.316312146068,0.203465,0.165330530983,0.468432,0.273823642471,124.59542,31.2301114984,245261.25,78832.650383,3.89,0.466797600679
2626,1,0,600,38.47,49.92,10.2739281679,194184.86,27333.6530654,102,55.3431372549,10.5843901878,19,1512424688.0,1437344396.0,75080292.0,18,0,0,0,0,0,0,0,0,0,0.01,0.06,0.35,0.58,0.6833,0.0917458990909,0.58794,0.128391730263,5.11,3.90357528427,-5.83284,1.89376804662,0.88,0.324961536185,0.05437,0.0381694367263,0.46585,0.186013568054,0.0002075654,0.00126451724551,0.161934,0.133234841704,0.86822,0.114421377373,131.67148,28.1071572463,194185.2,27333.6244355,3.58,0.550999092558
1409,1,0,600,49.47,39.56,16.6242714126,222208.96,62071.6634178,101,50.6633663366,11.00789746,100,1512429453.0,1442248908.0,70180545.0,16,0,0,0,0,0,0,0,0,0,0.01,0.11,0.51,0.37,0.43223,0.139024663639,0.79501,0.181831322659,5.37,3.19579411102,-5.68626,2.22379444473,0.71,0.453762052182,0.070099,0.0541013225254,0.0608754584,0.145035067967,0.0764135444,0.203093769321,0.199393,0.147929304909,0.416731,0.190179821587,134.88768,35.8079261108,222209.3,62071.6914359,3.92,0.271293199325
1864,1,0,600,51.88,47.97,12.274734213,259440.4,62924.656681,104,53.5142857143,12.8523588983,96,1512423895.0,1441595194.0,70828701.0,30,0,0,0,0,0,0,0,0,0,0,0.02,0.42,0.56,0.61143,0.109478148961,0.77222,0.131441057512,5.62,3.48648820448,-6.10659,2.41747677588,0.55,0.497493718553,0.053201,0.0393935159512,0.061724073,0.123903902824,0.1415180827,0.252289625547,0.194716,0.155202791676,0.565524,0.226120151742,123.5977,20.6042625476,259762.28,62751.8670014,3.97,0.298496231132
912,1,0,600,51.34,44.08,16.8015951624,220856.49,69896.4506088,101,57.3921568627,9.49629118806,85,1512433551.0,1442276369.0,70157182.0,19,0,0,0,0,0,0,0,0.17,0.16,0.08,0.17,0.28,0.14,0.64334,0.148986457103,0.55347,0.191236944914,5.31,3.76747926338,-9.7372,2.97551877158,0.72,0.448998886413,0.047976,0.0274833226521,0.38782982,0.282065754308,0.0374712684,0.128135931858,0.171696,0.142032271629,0.70908,0.214910291982,120.06809,26.0519168815,220856.76,69896.396306,3.88,0.324961536185
174,1,0,500,47.86,49.44,16.1816686408,235088.23,38814.386557,122,63.8091603053,14.9181555988,39,1512428185.0,1459448888.0,52979297.0,25,0,0,0,0,0,0,0,0,0,0,0.04,0.16,0.8,0.65886,0.119602259176,0.59802,0.157008151381,5.03,3.68633964794,-7.24321,2.2990897342,0.5,0.5,0.123187,0.092356156974,0.19319436,0.192161859828,0.0105541977,0.047028081664,0.187064,0.144146884476,0.452814,0.235105996955,112.04455,24.6694372074,235088.65,38814.2956472,3.95,0.384057287393
806,1,0,500,37.41,39.84,20.6947916153,210684.12,37348.7088155,101,56.2376237624,14.9349404364,25,1512433465.0,1442276356.0,70157109.0,32,0,0,0,0,0,0,0,0,0,0,0.05,0.24,0.71,0.56291,0.106864034642,0.60008,0.197633229999,4.73,3.53512376021,-6.90321,2.55432020426,0.92,0.271293199325,0.037806,0.0149718657488,0.33409742,0.27299442336,0.0014679921,0.00646879964041,0.154795,0.114478019178,0.471205,0.228733208072,120.10987,32.4983971754,210693.1,37340.8272644,3.93,0.353694783677
642,1,0,700,53.93,39.81,15.158294759,260156.69,76753.5784029,107,53.5981308411,9.11695535861,124,1512430216.0,1433261520.0,79168696.0,17,0,0,0,0,0,0,0,0.04,0.13,0.05,0.16,0.36,0.26,0.63662,0.161206499869,0.640127,0.199150683582,5.36,3.75638123731,-9.05418,2.91658486035,0.65,0.476969600708,0.053724,0.0265572932356,0.30060615,0.265037489375,0.1769623166,0.314624950974,0.173789,0.167637548834,0.71993,0.222134835404,118.4035,26.4842081749,260158.3,76756.5105835,3.96,0.241660919472
1584,1,0,500,49.91,35.15,15.6296992933,236469.07,60265.2895747,104,52.9519230769,13.9947653728,76,1512435431.0,1442276640.0,70158791.0,21,0,0,0,0,0,0,0,0,0,0.02,0.25,0.44,0.29,0.44759,0.172392812785,0.81185,0.183903582075,4.72,3.36178524002,-6.20049,2.71809660423,0.69,0.462493243194,0.079767,0.0578620723013,0.0513687099,0.113043175924,0.2692712201,0.356406122337,0.217636,0.174028265244,0.370872,0.235776914086,124.30674,32.7212318624,236480.22,60269.1113655,3.92,0.36551333765
1682,1,0,600,35.47,40.73,15.1906912285,193675.48,30935.4031047,104,56.25,9.64738904495,21,1512434170.0,1442276455.0,70157715.0,20,0,0,0,0,0,0,0,0,0,0,0.11,0.35,0.54,0.66343,0.123548148914,0.62283,0.170137183179,5.54,3.8377597632,-6.16699,2.61364915203,0.87,0.336303434416,0.072657,0.0609722728049,0.37982,0.225978057342,0.00155484,0.0136333676707,0.160545,0.124997161868,0.77642,0.193554394422,129.66572,29.9664232577,193675.86,30935.3859178,3.68,0.545527267879
971,1,0,600,58.12,39.96,12.1941953404,244118.13,75268.4229788,162,53.9526627219,10.850141466,50,1512435136.0,1460780131.0,51655005.0,30,0,0,0,0,0,0,0,0,0,0,0,0.04,0.96,0.64891,0.141680280562,0.83609,0.112822701173,5.26,3.57384946521,-5.80417,2.3594751495,0.44,0.49638694584,0.069773,0.0520836651072,0.042844354,0.0814458941885,0.385560964,0.370835209431,0.219189,0.162912683911,0.36957,0.244108870589,127.24424,11.9390734223,244118.57,75268.4018818,3.96,0.195959179423
1028,1,0,500,50.89,34.66,17.48612021,234980.78,102645.511563,103,50.9417475728,12.961350495,144,1512435236.0,1433262167.0,79173069.0,29,0,0,0,0,0,0,0,0.25,0.27,0.11,0.05,0.13,0.19,0.49658,0.170351353385,0.642927,0.218001948549,5.21,3.56453363008,-9.91416,3.59284881318,0.66,0.473708771293,0.054739,0.0398910438445,0.297892715,0.301333095198,0.1925323159,0.317326528787,0.185363,0.150681884548,0.57578,0.239596810496,131.54168,25.3939920193,234994.0,102670.68253,3.96,0.372021504755
162,1,0,500,48.27,48.72,12.151608947,213287.86,38895.3820814,128,57.4387096774,16.3935801246,5,1512427654.0,1466035911.0,46391743.0,32,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.65493,0.102058439631,0.73601,0.0987493286053,4.75,3.61766499278,-6.23602,1.54196795025,0.55,0.497493718553,0.229938,0.105418210742,0.173332,0.155333350154,0.0008451078,0.00784852638386,0.21942,0.153298071743,0.47901,0.211498675882,117.42071,30.4359990837,213288.27,38895.4123328,4.02,0.244131112315
1236,1,0,500,54.3,40.33,15.1043404358,281896.83,81284.2142503,101,52.3465346535,12.8482657793,144,1512424403.0,1428679644.0,83744759.0,21,0,0,0,0,0,0,0,0.03,0.43,0.15,0.13,0.13,0.13,0.45145,0.151094300025,0.62969,0.203897263101,4.89,3.54371274231,-10.24499,3.74854486833,0.78,0.414246303544,0.053125,0.0322822935214,0.2567627744,0.278489466733,0.1595857879,0.292011158113,0.246649,0.230728408522,0.447729,0.218817881945,127.59873,27.4074497273,281887.0,81293.7819229,3.92,0.44
517,1,0,600,56.01,38.54,14.7325625741,247631.12,107930.523107,120,55.1056910569,9.81438549955,101,1512439406.0,1433752602.0,78686804.0,23,0,0,0,0,0.01,0,0.06,0.09,0.06,0.02,0.17,0.27,0.32,0.52962,0.142526333006,0.299376,0.189951426486,4.78,3.46577552649,-14.19934,4.37887483315,0.49,0.499899989998,0.051558,0.032605076844,0.77027,0.196325946069,0.2540108326,0.371922541623,0.166379,0.165417706607,0.431779,0.248990831275,109.51968,28.0723198517,247627.99,107923.653492,3.87,0.39127995093
374,1,0,500,50.79,41.8,17.6765381226,213916.66,57703.2408108,178,57.311827957,14.0195550791,49,1512435127.0,1445229177.0,67205950.0,38,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.63702,0.122630092555,0.83953,0.118899239274,5.35,3.44782540161,-4.85667,1.90451515119,0.49,0.499899989998,0.084342,0.0654347769615,0.047698141,0.0794591693236,0.2152866902,0.324292648104,0.214636,0.165285834553,0.371742,0.219342839035,124.47803,10.8523909526,213917.06,57703.2064145,4.0,0.0
2902,1,0,600,41.15,41.05,14.6310457589,244604.18,71399.8715337,106,55.0188679245,12.3982508901,95,1512436135.0,1442276729.0,70159406.0,24,0,0,0,0,0,0,0,0,0,0,0.01,0.12,0.87,0.52884,0.149482287914,0.66355,0.213817275962,4.98,3.67690086894,-7.42512,3.27777634161,0.71,0.453762052182,0.05378,0.0460198956974,0.230477624,0.308388887382,0.2310198603,0.352667858414,0.168491,0.149169479516,0.439523,0.242244646527,120.42231,29.6995838266,244604.65,71399.8449546,3.96,0.241660919472
468,1,0,500,54.52,43.25,15.924430916,233178.89,48780.0630963,117,57.8151260504,11.4068874864,28,1512436839.0,1442276805.0,70160034.0,24,0,0,0,0,0,0,0,0,0,0.05,0.13,0.37,0.45,0.59005,0.140535502632,0.669493,0.222024822601,5.71,3.4301457695,-7.40802,3.65091401701,0.74,0.438634243989,0.060727,0.0415372768847,0.32356071,0.283406531704,0.009679777,0.0451937319494,0.20239,0.20597446565,0.55541,0.222937125441,124.062,27.9966062258,233176.43,48781.4216413,3.94,0.341174442185
